[('Armenia', 0.6312310695648193), ('Armenian_dram', 0.5757973790168762), ('hryvnia', 0.5406061410903931)] Armenian_dram
[('Saudi_Arabia', 0.7796924114227295), ('Saudi', 0.6353169679641724), ('Saudi_riyal', 0.6333811283111572)] Saudi_riyal
[('Slovenia', 0.822843074798584), ('Slovakia', 0.6441408395767212), ('Euro', 0.6080430746078491)] Euro
[('Somalia', 0.8650668263435364), ('Mogadishu', 0.6851602792739868), ('Somali', 0.6689612865447998)] Somali_shilling
[('Spain', 0.7268258929252625), ('benchmark_Ibex', 0.5747934579849243), ('Spaniards', 0.5696393251419067)] Euro
[('Sweden', 0.7861272096633911), ('Swedish', 0.6375943422317505), ('Swedes', 0.6323729157447815)] Swedish_krona
[('Switzerland', 0.7719326019287109), ('Swiss', 0.652972936630249), ('Ambrosi_Hoffman', 0.5820680856704712)] Swiss_franc
[('Tajikistan', 0.8177341222763062), ('Tajik', 0.6610820889472961), ('somoni', 0.6432539224624634)] Somoni
[('Tanzania', 0.7599636316299438), ('Tanzanian', 0.6587066054344177), ('Tanzanian_shilling', 0.6290870904922485)] Tanzanian_shilling
[('Togo', 0.8526958227157593), ('Togolese', 0.6668480634689331), ('Ivory_Coast', 0.5830515027046204)] CFA_franc
[('Turkey', 0.761962354183197), ('Turkish_lira', 0.6311683058738708), ('lira', 0.6229028701782227)] Turkish_lira
[('Ukraine', 0.8062731027603149), ('hryvnia', 0.6653510332107544), ('Ukrainian', 0.6612911820411682)] Ukrainian_hryvnia
[('Yemen', 0.8310731649398804), ('Yemeni', 0.7033745050430298), ('bin_Laden_ancestral_homeland', 0.5832729339599609)] Yemeni_rial
[('Zambia', 0.8000372052192688), ('Zambian', 0.7182148098945618), ('Kwacha', 0.6812739968299866)] Zambian_kwacha
[('Armenia', 0.7519834041595459), ('Armenian_dram', 0.7058309316635132), ('Russian_ruble', 0.6698236465454102)] Armenian_dram
[('Austria', 0.6921972036361694), ('euro', 0.5897692441940308), ('Slovak_koruna', 0.5834224820137024)] Euro
[('Bulgaria', 0.7350072860717773), ('Romanian_leu', 0.6671247482299805), ('Bulgarian', 0.6649835109710693)] Bulgarian_lev
[('Chile', 0.7295007705688477), ('Chilean_peso', 0.687070906162262), ('Chilean', 0.6336972117424011)] Chilean_peso
[('renminbi', 0.7016466856002808), ('yuan', 0.6946607828140259), ('China', 0.6768523454666138)] Renminbi
[('Colombia', 0.7433561086654663), ('Colombian', 0.6792852878570557), ('Colombian_peso', 0.6574793457984924)] Colombian_peso
[('Czech_Republic', 0.7175959944725037), ('Czech_koruna', 0.6281774640083313), ('Polish_zloty', 0.6253974437713623)] Czech_koruna
[('Ethiopia', 0.716050386428833), ('Ugandan_shilling', 0.6516883969306946), ('Kenyan_shilling', 0.6507167816162109)] Ethiopian_birr
[('France', 0.6780495643615723), ('franc', 0.5949680805206299), ('euro', 0.5761513710021973)] Euro
[('Greece', 0.7645657062530518), ('euro', 0.6662478446960449), ('FOREX_Euro_falls', 0.64202880859375)] Euro
[('forint', 0.7147487998008728), ('Hungary', 0.7137037515640259), ('Forint', 0.6788762807846069)] Hungarian_forint
[('Laos', 0.7346471548080444), ('Philippine_peso', 0.5676249861717224), ('Khammouane_province', 0.5556932687759399)] Lao_kip
[('Latvia', 0.743791937828064), ('Russian_ruble', 0.6776211261749268), ('Romanian_leu', 0.668992280960083)] Euro
[('Libya', 0.7934226989746094), ('Libyan', 0.6740127801895142), ('Gaddafi_regime', 0.617189884185791)] Libyan_dinar
[('Malaysian_ringgit', 0.7179995775222778), ('Malaysia', 0.7030987739562988), ('Ringgit', 0.6947415471076965)] Malaysian_ringgit
[('Netherlands', 0.713505208492279), ('Danish_krone', 0.5620030164718628), ('Dutch', 0.5324141383171082)] Euro
[('Nigeria', 0.7665467262268066), ('naira', 0.7446543574333191), ('Nigerian_naira', 0.6833810210227966)] Nigerian_naira
[('Portugal', 0.7575705051422119), ('euro', 0.639883816242218), ('Portuguese', 0.6034244894981384)] Euro
[('Qatar', 0.7210850715637207), ('Qatari_riyal', 0.6779589056968689), ('Qatari', 0.6234726905822754)] Qatari_riyal
[('San_Marino', 0.8102075457572937), ('Moto2_Grand_Prix', 0.5383551716804504), ('Aldo_Simoncini', 0.48378023505210876)] Euro
[('Saudi_Arabia', 0.7023735642433167), ('riyal', 0.6674923896789551), ('Saudi_riyal', 0.6559363603591919)] Saudi_riyal
[('Slovenia', 0.7678759098052979), ('Slovak_koruna', 0.6276360750198364), ('Euro', 0.6008365154266357)] Euro
[('Somalia', 0.8139451146125793), ('Somali', 0.6409831047058105), ('Mogadishu', 0.6227136850357056)] Somali_shilling
[('Spain', 0.6726471781730652), ('peseta', 0.599714457988739), ('Salave_Gold_Deposit', 0.5671192407608032)] Euro
[('Sweden', 0.7031216025352478), ('Swedish_krona', 0.6772019863128662), ('krone', 0.6527706980705261)] Swedish_krona
[('Switzerland', 0.7114797830581665), ('franc', 0.6082110404968262), ('Swiss', 0.6059204936027527)] Swiss_franc
[('Tajikistan', 0.7634682059288025), ('somoni', 0.6421782970428467), ('Tajik', 0.6356101632118225)] Somoni
[('Tanzania', 0.6976207494735718), ('Kenyan_shilling', 0.6837427616119385), ('Tanzanian_shilling', 0.6782838106155396)] Tanzanian_shilling
[('Togo', 0.8075540661811829), ('Togolese', 0.6458746194839478), ('Ivory_Coast', 0.5464323163032532)] CFA_franc
[('Turkish_lira', 0.7305279970169067), ('Turkey', 0.6924216747283936), ('lira', 0.6684422492980957)] Turkish_lira
[('Ukraine', 0.7473976016044617), ('hryvnia', 0.7428463697433472), ('Russian_ruble', 0.7078737020492554)] Ukrainian_hryvnia
[('Yemen', 0.7692797780036926), ('Yemeni', 0.6720653772354126), ('AQAP', 0.5652658939361572)] Yemeni_rial
[('Zambia', 0.7449944019317627), ('kwacha', 0.718093752861023), ('Kwacha', 0.7149548530578613)] Zambian_kwacha
[('Armenia', 0.8094708919525146), ('Armenian_dram', 0.6784414649009705), ('Armenian', 0.6602053046226501)] Armenian_dram
[('Austria', 0.7388683557510376), ('Austrian', 0.6551553010940552), ('Romanian_leu', 0.6052263975143433)] Euro
[('Bulgaria', 0.7846412062644958), ('Bulgarian', 0.7317371368408203), ('Romanian_leu', 0.6833826899528503)] Bulgarian_lev
[('Chile', 0.7671481966972351), ('Peruvian_sol', 0.6834712028503418), ('Chilean_peso', 0.6819270849227905)] Chilean_peso
[('China', 0.7268270254135132), ('yuan', 0.7116067409515381), ('renminbi', 0.7076053619384766)] Renminbi
[('Colombia', 0.7908977270126343), ('Colombian', 0.7196036577224731), ('Colombian_peso', 0.6498784422874451)] Colombian_peso
[('Czech_Republic', 0.7588474750518799), ('Romanian_leu', 0.6438949108123779), ('Slovakian_koruna', 0.6397855281829834)] Czech_koruna
[('Ethiopia', 0.7759138345718384), ('Ethiopian', 0.6964210867881775), ('Ugandan_shilling', 0.6843702793121338)] Ethiopian_birr
[('France', 0.720170795917511), ('CAC##_index', 0.6233775615692139), ('French', 0.6151556968688965)] Euro
[('Greece', 0.8068428039550781), ('FOREX_Euro_falls', 0.6547929048538208), ('FOREX_Euro_edges', 0.6533180475234985)] Euro
[('Hungary', 0.7506593465805054), ('forint', 0.7374260425567627), ('Forint', 0.7174882888793945)] Hungarian_forint
[('Laos', 0.7848576307296753), ('Khammouane_province', 0.5921022295951843), ('Laotian', 0.5827561616897583)] Lao_kip
[('Latvia', 0.7943124771118164), ('Romanian_leu', 0.6783596277236938), ('Russian_ruble', 0.657988965511322)] Euro
[('Libya', 0.843072235584259), ('Libyan', 0.7229216694831848), ('Qaddafi', 0.6463712453842163)] Libyan_dinar
[('Malaysia', 0.7596844434738159), ('ringgit', 0.7137740850448608), ('Malaysian_ringgit', 0.7111537456512451)] Malaysian_ringgit
[('Netherlands', 0.7423679232597351), ('Danish_krone', 0.5933878421783447), ('Hoevelaken', 0.5847569704055786)] Euro
[('Nigeria', 0.8203020691871643), ('naira', 0.7546845078468323), ('Nigerian', 0.7349011301994324)] Nigerian_naira
[('Portugal', 0.7887387871742249), ('Portuguese', 0.6473365426063538), ('escudo', 0.6406654119491577)] Euro
[('Qatar', 0.787164032459259), ('Qatari_riyal', 0.7060403823852539), ('Qatari', 0.673866331577301)] Qatari_riyal
[('San_Marino', 0.8393567800521851), ('Moto2_Grand_Prix', 0.5610371828079224), ('Aldo_Simoncini', 0.5157487392425537)] Euro
[('Saudi_Arabia', 0.7759199142456055), ('Saudi_riyal', 0.6875584125518799), ('Kuwaiti_dinar', 0.670869767665863)] Saudi_riyal
[('Slovenia', 0.8045039772987366), ('Slovak_koruna', 0.6349599361419678), ('Slovenians', 0.6289047002792358)] Euro
[('Somalia', 0.8629237413406372), ('Somali', 0.6940053105354309), ('Mogadishu', 0.680778443813324)] Somali_shilling
[('Spain', 0.7119250297546387), ('benchmark_Ibex', 0.6256422400474548), ('peseta', 0.6218418478965759)] Euro
[('Sweden', 0.7589852809906006), ('krone', 0.6888163685798645), ('Swedish_krona', 0.6831849813461304)] Swedish_krona
[('Switzerland', 0.7492907047271729), ('Swiss', 0.6647486686706543), ('Swiss_franc', 0.6227955222129822)] Swiss_franc
[('Tajikistan', 0.8199068903923035), ('Tajik', 0.6907938718795776), ('somoni', 0.6746716499328613)] Somoni
[('Tanzania', 0.7579693794250488), ('Tanzanian_shilling', 0.6919082999229431), ('Kenyan_shilling', 0.6912243962287903)] Tanzanian_shilling
[('Togo', 0.8437241315841675), ('Togolese', 0.6842930316925049), ('Ivory_Coast', 0.5847592353820801)] CFA_franc
[('Turkey', 0.7553491592407227), ('Turkish_lira', 0.709892749786377), ('lira', 0.6663773655891418)] Turkish_lira
[('Ukraine', 0.799070417881012), ('hryvnia', 0.7273516654968262), ('ruble', 0.7028083205223083)] Ukrainian_hryvnia
[('Yemen', 0.8319531083106995), ('Yemeni', 0.7232482433319092), ('Yemenis', 0.5932971239089966)] Yemeni_rial
[('Zambia', 0.7952992916107178), ('Kwacha', 0.7373766899108887), ('kwacha', 0.7231311202049255)] Zambian_kwacha
[('Armenia', 0.7083257436752319), ('Armenian_dram', 0.6480274200439453), ('Czech_koruna', 0.6120890974998474)] Armenian_dram
[('Euro', 0.6732960939407349), ('Austria', 0.6674282550811768), ('euro', 0.6182140111923218)] Euro
[('Euro', 0.723479688167572), ('Bulgaria', 0.6998244524002075), ('euro', 0.6863524913787842)] Bulgarian_lev
[('Chile', 0.7025581002235413), ('Chilean_peso', 0.645470380783081), ('Mexican_peso', 0.611937403678894)] Chilean_peso
[('yuan', 0.6630686521530151), ('China', 0.6536985039710999), ('renminbi', 0.648707389831543)] Renminbi
[('Colombia', 0.7206048369407654), ('Colombian', 0.6464678645133972), ('Colombian_peso', 0.633022129535675)] Colombian_peso
[('Czech_Republic', 0.6792441010475159), ('Euro', 0.6479889154434204), ('Czech_koruna', 0.6415640711784363)] Czech_koruna
[('Ethiopia', 0.6934947967529297), ('Ugandan_shilling', 0.6546999216079712), ('Uganda_shilling', 0.6356889605522156)] Ethiopian_birr
[('France', 0.6662901639938354), ('Euro', 0.6093523502349854), ('franc', 0.6010828614234924)] Euro
[('Greece', 0.7297099828720093), ('euro', 0.7056615948677063), ('FOREX_Euro_falls', 0.6557336449623108)] Euro
[('forint', 0.6994966268539429), ('euro', 0.6815495491027832), ('Hungary', 0.6790837049484253)] Hungarian_forint
[('Laos', 0.6939305067062378), ('Thai_baht', 0.6193975210189819), ('Indonesian_rupiah', 0.5753084421157837)] Lao_kip
[('Latvia', 0.690683126449585), ('euro', 0.6758087873458862), ('Euro', 0.6755708456039429)] Euro
[('Libya', 0.7880892157554626), ('Libyan', 0.660165548324585), ('Qaddafi', 0.623455286026001)] Libyan_dinar
[('Malaysian_ringgit', 0.7018190026283264), ('Malaysia', 0.676235556602478), ('Indonesian_rupiah', 0.6744515895843506)] Malaysian_ringgit
[('Netherlands', 0.6771604418754578), ('Euro', 0.5801306962966919), ('Norwegian_krone', 0.5769840478897095)] Euro
[('Nigeria', 0.7614321708679199), ('naira', 0.7123644351959229), ('Nigerian', 0.6604686975479126)] Nigerian_naira
[('Portugal', 0.742048978805542), ('Euro', 0.6786215901374817), ('euro', 0.6565531492233276)] Euro
[('Qatar', 0.7135177850723267), ('Qatari_riyal', 0.6289162039756775), ('Qatari', 0.6097788214683533)] Qatari_riyal
[('San_Marino', 0.7853483557701111), ('Moto2_Grand_Prix', 0.523279070854187), ('Euro', 0.5182262659072876)] Euro
[('Saudi_Arabia', 0.6938806176185608), ('riyal', 0.6180102825164795), ('Saudi_riyal', 0.6111793518066406)] Saudi_riyal
[('Euro', 0.7302439212799072), ('Slovenia', 0.726895809173584), ('euro', 0.652678906917572)] Euro
[('Somalia', 0.8012936115264893), ('Mogadishu', 0.626562237739563), ('Somali', 0.6102269887924194)] Somali_shilling
[('Spain', 0.6443484425544739), ('Euro', 0.6441980600357056), ('euro', 0.603069007396698)] Euro
[('Swedish_krona', 0.6814204454421997), ('Sweden', 0.6743205785751343), ('Norwegian_krone', 0.6495450735092163)] Swedish_krona
[('Switzerland', 0.6751584410667419), ('Swiss_franc', 0.6650584936141968), ('franc', 0.6391494274139404)] Swiss_franc
[('Tajikistan', 0.729914128780365), ('somoni', 0.61897873878479), ('Tajik', 0.6063657999038696)] Somoni
[('Uganda_shilling', 0.67987459897995), ('Kenyan_shilling', 0.6795983910560608), ('Ugandan_shilling', 0.6747453212738037)] Tanzanian_shilling
[('Togo', 0.7939740419387817), ('Togolese', 0.6302556395530701), ('Ivory_Coast', 0.5706357359886169)] CFA_franc
[('Turkish_lira', 0.6948322057723999), ('Turkey', 0.6558740139007568), ('Euro', 0.6400082111358643)] Turkish_lira
[('Ukraine', 0.7064107060432434), ('hryvnia', 0.7058714032173157), ('ruble', 0.6892879605293274)] Ukrainian_hryvnia
[('Yemen', 0.754944920539856), ('Yemeni', 0.6297076940536499), ('AQAP', 0.5371174812316895)] Yemeni_rial
[('Zambia', 0.7215019464492798), ('Kwacha', 0.6993951797485352), ('kwacha', 0.696855902671814)] Zambian_kwacha
[('Armenia', 0.8020790815353394), ('Armenian_dram', 0.6703950762748718), ('Azerbaijan', 0.647979736328125)] Armenian_dram
[('Austria', 0.7536863684654236), ('Euro', 0.6343588829040527), ('Austrian', 0.5988249778747559)] Euro
[('Bulgaria', 0.7948287129402161), ('Bulgarian', 0.7121859192848206), ('Euro', 0.6580410599708557)] Bulgarian_lev
[('Chile', 0.7765979766845703), ('Chilean', 0.6579709053039551), ('Chilean_peso', 0.6203932762145996)] Chilean_peso
[('China', 0.7206833958625793), ('yuan', 0.6737682819366455), ('renminbi', 0.6584489345550537)] Renminbi
[('Colombia', 0.7909156084060669), ('Colombian', 0.7025983333587646), ('Colombians', 0.601975679397583)] Colombian_peso
[('Czech_Republic', 0.778383731842041), ('Slovakia', 0.6586663722991943), ('Czechs', 0.6490478515625)] Czech_koruna
[('Ethiopia', 0.7593034505844116), ('Ethiopian', 0.6583572626113892), ('Ethiopians', 0.6158791780471802)] Ethiopian_birr
[('France', 0.7259631752967834), ('Euro', 0.5995804071426392), ('extradites_Noriega', 0.5901203155517578)] Euro
[('Greece', 0.8030713200569153), ('euro', 0.6574654579162598), ('Greeces', 0.6444627046585083)] Euro
[('Hungary', 0.7636308670043945), ('forint', 0.672153115272522), ('Forint', 0.6506726741790771)] Hungarian_forint
[('Laos', 0.7704852819442749), ('Khammouane_province', 0.5836557149887085), ('Lao_PDR', 0.5639272332191467)] Lao_kip
[('Latvia', 0.7913234829902649), ('Estonia', 0.6602163910865784), ('Russian_ruble', 0.6580805778503418)] Euro
[('Libya', 0.8351819515228271), ('Libyan', 0.7160125970840454), ('Qaddafi', 0.6476291418075562)] Libyan_dinar
[('Malaysia', 0.7517391443252563), ('Malaysian_ringgit', 0.665446400642395), ('ringgit', 0.6606244444847107)] Malaysian_ringgit
[('Netherlands', 0.7595583200454712), ('Hoevelaken', 0.5708166360855103), ('Dutch', 0.5613219141960144)] Euro
[('Nigeria', 0.8120049238204956), ('naira', 0.7082284688949585), ('Nigerian', 0.696832537651062)] Nigerian_naira
[('Portugal', 0.7985358238220215), ('Euro', 0.6661390662193298), ('Portuguese', 0.6308733224868774)] Euro
[('Qatar', 0.7894182801246643), ('Qatari_riyal', 0.6580513715744019), ('Qatari', 0.6545164585113525)] Qatari_riyal
[('San_Marino', 0.84361332654953), ('Moto2_Grand_Prix', 0.5505287647247314), ('Aldo_Simoncini', 0.4981440603733063)] Euro
[('Saudi_Arabia', 0.7705504298210144), ('Saudi_riyal', 0.6389658451080322), ('Saudis', 0.6319442391395569)] Saudi_riyal
[('Slovenia', 0.81624436378479), ('Euro', 0.6620146036148071), ('Slovakia', 0.6425336003303528)] Euro
[('Somalia', 0.8475356101989746), ('Somali', 0.6727651953697205), ('Mogadishu', 0.6441876888275146)] Somali_shilling
[('Spain', 0.7377575039863586), ('Salave_Gold_Deposit', 0.6277822256088257), ('Euro', 0.5978630781173706)] Euro
[('Sweden', 0.7609834671020508), ('Swedes', 0.6352867484092712), ('krone', 0.6323837041854858)] Swedish_krona
[('Switzerland', 0.7510862350463867), ('Swiss', 0.6062817573547363), ('defender_Phillipe_Senderos', 0.5805859565734863)] Swiss_franc
[('Tajikistan', 0.8149335384368896), ('Tajik', 0.6796561479568481), ('somoni', 0.6541850566864014)] Somoni
[('Tanzania', 0.7291513085365295), ('Tanzanian_shilling', 0.662645161151886), ('Uganda_shilling', 0.6355151534080505)] Tanzanian_shilling
[('Togo', 0.8352088928222656), ('Togolese', 0.6495243310928345), ('Ivory_Coast', 0.5595100522041321)] CFA_franc
[('Turkey', 0.7567564249038696), ('Turkish_lira', 0.6621087789535522), ('IMKB', 0.6215245127677917)] Turkish_lira
[('Ukraine', 0.8023331761360168), ('hryvnia', 0.6741132736206055), ('Russian_ruble', 0.6639723777770996)] Ukrainian_hryvnia
[('Yemen', 0.8187940120697021), ('Yemeni', 0.7111735343933105), ('Yemenis', 0.588922381401062)] Yemeni_rial
[('Zambia', 0.7695033550262451), ('Kwacha', 0.6964031457901001), ('Zambian', 0.6883630752563477)] Zambian_kwacha
[('Armenia', 0.7859019041061401), ('Karabakh', 0.6419682502746582), ('Armenian', 0.6346448063850403)] Armenian_dram
[('Austria', 0.7494200468063354), ('Euro', 0.678974986076355), ('Austrian', 0.6120439767837524)] Euro
[('Bulgaria', 0.7758697271347046), ('Euro', 0.7278804779052734), ('Bulgarian', 0.6882600784301758)] Bulgarian_lev
[('Chile', 0.7375369668006897), ('Chilean', 0.6098797917366028), ('Chilean_peso', 0.5923779010772705)] Chilean_peso
[('China', 0.7235503196716309), ('yuan', 0.6681264638900757), ('RMB', 0.6167809367179871)] Renminbi
[('Colombia', 0.7585155367851257), ('Colombian', 0.6619880199432373), ('FARC', 0.5609646439552307)] Colombian_peso
[('Czech_Republic', 0.7607294321060181), ('Czechs', 0.6607614159584045), ('Euro', 0.648464560508728)] Czech_koruna
[('Ethiopia', 0.7512905597686768), ('Ethiopian', 0.6461595892906189), ('Ethiopians', 0.621505081653595)] Ethiopian_birr
[('France', 0.7528809309005737), ('Euro', 0.6078867316246033), ('French', 0.5898705124855042)] Euro
[('Greece', 0.8014011383056641), ('euro_zone', 0.6619040966033936), ('euro', 0.6555354595184326)] Euro
[('Hungary', 0.7529950141906738), ('Euro', 0.6912800073623657), ('forint', 0.6819801926612854)] Hungarian_forint
[('Laos', 0.7461898326873779), ('Pathet_Lao', 0.5456290245056152), ('Khammouane_province', 0.5070817470550537)] Lao_kip
[('Latvia', 0.7707693576812744), ('Euro', 0.6741429567337036), ('euro', 0.6224241852760315)] Euro
[('Libya', 0.839218020439148), ('Libyan', 0.7112312912940979), ('Qaddafi', 0.6375352740287781)] Libyan_dinar
[('Malaysia', 0.744562566280365), ('Malaysian', 0.6636713743209839), ('ringgit', 0.6504815816879272)] Malaysian_ringgit
[('Netherlands', 0.7547228336334229), ('Euro', 0.584258496761322), ('Dutch', 0.5691565275192261)] Euro
[('Nigeria', 0.8138914704322815), ('naira', 0.7180056571960449), ('Nigerian', 0.7082882523536682)] Nigerian_naira
[('Portugal', 0.7847386002540588), ('Euro', 0.7246626615524292), ('euro', 0.6504490375518799)] Euro
[('Qatar', 0.7751656770706177), ('Qatari', 0.6497267484664917), ('Qatari_riyal', 0.6264736652374268)] Qatari_riyal
[('San_Marino', 0.8311082124710083), ('Euro', 0.5317654609680176), ('Moto2_Grand_Prix', 0.5201199650764465)] Euro
[('Saudi_Arabia', 0.7629114389419556), ('Saudis', 0.6404104232788086), ('Saudi', 0.6205400228500366)] Saudi_riyal
[('Slovenia', 0.8023200631141663), ('Euro', 0.7210696935653687), ('Slovakia', 0.6273096203804016)] Euro
[('Somalia', 0.8432120680809021), ('Mogadishu', 0.6636449694633484), ('Somali', 0.657370924949646)] Somali_shilling
[('Spain', 0.707008421421051), ('Euro', 0.6840554475784302), ('euro', 0.5807076692581177)] Euro
[('Sweden', 0.7540866732597351), ('Swedes', 0.6092060804367065), ('Swedish_krona', 0.6088534593582153)] Swedish_krona
[('Switzerland', 0.7473781704902649), ('Swiss', 0.6277111768722534), ('Euro', 0.6042881608009338)] Swiss_franc
[('Tajikistan', 0.7899848222732544), ('Tajik', 0.6625632643699646), ('somoni', 0.6166941523551941)] Somoni
[('Tanzania', 0.7198305130004883), ('Kenyan_shilling', 0.6474022269248962), ('Uganda_shilling', 0.6225817799568176)] Tanzanian_shilling
[('Togo', 0.8359496593475342), ('Togolese', 0.6723657846450806), ('Ivory_Coast', 0.5822591185569763)] CFA_franc
[('Turkey', 0.7527273893356323), ('Euro', 0.6232842206954956), ('Turkish_lira', 0.6168992519378662)] Turkish_lira
[('Ukraine', 0.7894142866134644), ('hryvnia', 0.6418555974960327), ('Ukrainian', 0.6401573419570923)] Ukrainian_hryvnia
[('Yemen', 0.8098217248916626), ('Yemeni', 0.6903598308563232), ('AQAP', 0.568817138671875)] Yemeni_rial
[('Zambia', 0.7674959897994995), ('Zambian', 0.6999843120574951), ('kwacha', 0.6868089437484741)] Zambian_kwacha
[('Armenia', 0.7357268333435059), ('Russian_ruble', 0.6896573305130005), ('Armenian_dram', 0.6888452768325806)] Armenian_dram
[('Austria', 0.6729270219802856), ('euro', 0.6467654705047607), ('Euro', 0.6351344585418701)] Euro
[('Bulgaria', 0.7230087518692017), ('euro', 0.6857857704162598), ('Romanian_leu', 0.6729324460029602)] Bulgarian_lev
[('Chilean_peso', 0.7208646535873413), ('Chile', 0.7054168581962585), ('Mexican_peso', 0.7016929984092712)] Chilean_peso
[('yuan', 0.6956710815429688), ('renminbi', 0.6946622133255005), ('USdollar', 0.6791692972183228)] Renminbi
[('Colombia', 0.7179743051528931), ('Colombian_peso', 0.6863913536071777), ('Colombian', 0.668175220489502)] Colombian_peso
[('Czech_Republic', 0.7019990682601929), ('Polish_zloty', 0.6792839765548706), ('Czech_koruna', 0.6704182624816895)] Czech_koruna
[('Ethiopia', 0.6934985518455505), ('Kenyan_shilling', 0.6786643266677856), ('Ugandan_shilling', 0.6749362349510193)] Ethiopian_birr
[('France', 0.660271406173706), ('franc', 0.6434859037399292), ('euro', 0.6366322636604309)] Euro
[('Greece', 0.7477353811264038), ('euro', 0.7097854614257812), ('FOREX_Euro_falls', 0.6587823629379272)] Euro
[('forint', 0.7265768051147461), ('Hungary', 0.700558066368103), ('Forint', 0.6971715688705444)] Hungarian_forint
[('Laos', 0.7016229629516602), ('Thai_baht', 0.6411297917366028), ('Philippine_peso', 0.6375263929367065)] Lao_kip
[('Latvia', 0.726794958114624), ('Russian_ruble', 0.7039073705673218), ('Romanian_leu', 0.6847411394119263)] Euro
[('Libya', 0.7905346155166626), ('Libyan', 0.6769776344299316), ('Qaddafi', 0.6321730613708496)] Libyan_dinar
[('Malaysian_ringgit', 0.7475538849830627), ('Ringgit', 0.6913570165634155), ('ringgit', 0.6910561919212341)] Malaysian_ringgit
[('Netherlands', 0.6862603425979614), ('Danish_krone', 0.6160615086555481), ('euro', 0.5944167375564575)] Euro
[('Nigeria', 0.7591695785522461), ('naira', 0.7260050773620605), ('Nigerian', 0.676511287689209)] Nigerian_naira
[('Portugal', 0.737822413444519), ('euro', 0.6928703784942627), ('Euro', 0.6553977727890015)] Euro
[('Qatar', 0.695353627204895), ('Qatari_riyal', 0.6739224791526794), ('Kuwaiti_Dinar', 0.6244192123413086)] Qatari_riyal
[('San_Marino', 0.7855997085571289), ('euro', 0.5192775726318359), ('Moto2_Grand_Prix', 0.512218177318573)] Euro
[('Saudi_Arabia', 0.6788883209228516), ('Saudi_riyal', 0.6540095210075378), ('riyal', 0.6460175514221191)] Saudi_riyal
[('Slovenia', 0.756619930267334), ('Euro', 0.655267059803009), ('Slovak_koruna', 0.6427191495895386)] Euro
[('Somalia', 0.7970753908157349), ('Mogadishu', 0.6239340305328369), ('Somali', 0.6230396628379822)] Somali_shilling
[('Mexican_peso', 0.6542132496833801), ('euro', 0.6445050835609436), ('Spain', 0.6385849714279175)] Euro
[('Swedish_krona', 0.7217769622802734), ('krone', 0.6867729425430298), ('Danish_krone', 0.6763749718666077)] Swedish_krona
[('Swiss_franc', 0.6778924465179443), ('Switzerland', 0.676372230052948), ('franc', 0.6740224957466125)] Swiss_franc
[('Tajikistan', 0.7444504499435425), ('Tajik', 0.6334693431854248), ('Russian_ruble', 0.6323009729385376)] Somoni
[('Kenyan_shilling', 0.7204071283340454), ('Uganda_shilling', 0.6978592276573181), ('Tanzanian_shilling', 0.685467004776001)] Tanzanian_shilling
[('Togo', 0.8000348806381226), ('Togolese', 0.6545025110244751), ('Ivory_Coast', 0.5728695392608643)] CFA_franc
[('Turkish_lira', 0.7507683634757996), ('Turkey', 0.6736855506896973), ('lira', 0.6680313348770142)] Turkish_lira
[('hryvnia', 0.7359858751296997), ('Ukraine', 0.7331122159957886), ('ruble', 0.7245182991027832)] Ukrainian_hryvnia
[('Yemen', 0.7494135499000549), ('Yemeni', 0.6597328186035156), ('Kenyan_shilling', 0.5736995935440063)] Yemeni_rial
[('Zambia', 0.7320394515991211), ('kwacha', 0.7226767539978027), ('Kwacha', 0.7141301035881042)] Zambian_kwacha
[('Armenia', 0.8059567809104919), ('Armenian_dram', 0.6776442527770996), ('Karabakh', 0.668415904045105)] Armenian_dram
[('Austria', 0.719575047492981), ('Euro', 0.6599920988082886), ('euro', 0.6211988925933838)] Euro
[('Bulgaria', 0.788025438785553), ('Bulgarian', 0.7061232328414917), ('Bulgarians', 0.6543464660644531)] Bulgarian_lev
[('Chile', 0.7504226565361023), ('Chilean_peso', 0.6640032529830933), ('Chilean', 0.65528404712677)] Chilean_peso
[('China', 0.7230660319328308), ('yuan', 0.6976691484451294), ('renmimbi', 0.6884139776229858)] Renminbi
[('Colombia', 0.7731288075447083), ('Colombian', 0.6977534294128418), ('Colombian_peso', 0.6272119283676147)] Colombian_peso
[('Czech_Republic', 0.7459585070610046), ('Czechs', 0.6731594800949097), ('Slovakia', 0.670478880405426)] Czech_koruna
[('Ethiopia', 0.759225606918335), ('Ethiopian', 0.6756231784820557), ('Meles', 0.6450014114379883)] Ethiopian_birr
[('France', 0.6825783252716064), ('euro', 0.6417968273162842), ('Euro', 0.6347650289535522)] Euro
[('Greece', 0.8036248683929443), ('euro', 0.6593843698501587), ('Eurozone_periphery', 0.6559971570968628)] Euro
[('Hungary', 0.756437361240387), ('forint', 0.7150205373764038), ('Forint', 0.6807096600532532)] Hungarian_forint
[('Laos', 0.7541536688804626), ('Philippine_Peso', 0.5638498067855835), ('Laotian', 0.5600028038024902)] Lao_kip
[('Latvia', 0.7835333347320557), ('Russian_ruble', 0.664541482925415), ('ruble', 0.6546346545219421)] Euro
